actionDate,partnerId,transactionType,totalAmount,counts
2024-05-31,partner_42,subscription,639.2,1
2024-05-31,partner_46,subscription,674.49,1
2024-05-31,partner_49,refund,158.87,1
2024-06-01,partner_1,subscription,186.54,1
2024-06-01,partner_12,refund,126.82,1
2024-06-01,partner_13,purchase,117.33,1
2024-06-01,partner_19,subscription,39.53,1
2024-06-01,partner_2,purchase,177.7,1
2024-06-01,partner_21,refund,59.55,1
2024-06-01,partner_29,purchase,29.05,1
2024-06-01,partner_35,refund,820.14,1
2024-06-01,partner_36,refund,188.26,1
2024-06-01,partner_4,purchase,101.35,1
2024-06-01,partner_40,refund,344.7,2
2024-06-01,partner_40,subscription,126.93,1
2024-06-01,partner_46,subscription,861.31,1
2024-06-01,partner_8,purchase,147.72,1
2024-06-02,partner_1,purchase,62.19,1
2024-06-02,partner_18,purchase,28.66,1
2024-06-02,partner_26,refund,135.95,1
2024-06-02,partner_31,subscription,11.36,1
2024-06-02,partner_34,purchase,39.96,1
2024-06-02,partner_35,refund,820.14,1
2024-06-02,partner_36,subscription,193.12,1
2024-06-02,partner_37,purchase,102.25,1
2024-06-02,partner_4,refund,26.86,1
2024-06-02,partner_41,purchase,173.57,1
2024-06-02,partner_43,subscription,156.45,1
2024-06-02,partner_45,purchase,49.83,1
2024-06-02,partner_47,subscription,92.34,2
2024-06-02,partner_5,purchase,114.15,1
2024-06-02,partner_7,subscription,182.25,1
2024-06-02,partner_8,purchase,14.0,1
2024-06-02,partner_8,subscription,12.86,1
2024-06-03,partner_15,subscription,37.95,1
2024-06-03,partner_27,refund,165.29,1
2024-06-03,partner_29,purchase,160.16,1
2024-06-03,partner_3,subscription,49.38,1
2024-06-03,partner_35,refund,62.09,1
2024-06-03,partner_37,purchase,169.61,1
2024-06-03,partner_38,purchase,52.76,1
2024-06-03,partner_41,subscription,40.04,1
2024-06-03,partner_6,purchase,127.92,1
2024-06-03,partner_9,subscription,150.21,1
2024-06-04,partner_1,purchase,48.77,1
2024-06-04,partner_11,purchase,33.54,1
2024-06-04,partner_19,subscription,32.73,1
2024-06-04,partner_23,purchase,44.84,1
2024-06-04,partner_26,purchase,32.52,1
2024-06-04,partner_30,subscription,29.95,1
2024-06-04,partner_32,subscription,195.24,1
2024-06-04,partner_37,purchase,38.52,1
2024-06-04,partner_46,refund,164.9,1
2024-06-04,partner_48,purchase,111.96,1
2024-06-04,partner_8,purchase,629.85,1
2024-06-05,partner_19,refund,153.81,1
2024-06-05,partner_22,refund,39.88,1
2024-06-05,partner_27,subscription,177.32,1
2024-06-05,partner_29,subscription,140.74,1
2024-06-05,partner_32,subscription,158.19,1
2024-06-05,partner_34,subscription,58.16,1
2024-06-05,partner_37,subscription,44.21,1
2024-06-05,partner_38,subscription,67.28,1
2024-06-05,partner_4,subscription,181.58,1
2024-06-05,partner_41,purchase,90.43,1
2024-06-05,partner_48,purchase,28.1,1
2024-06-05,partner_49,purchase,610.4,1
2024-06-05,partner_6,refund,60.73,1
2024-06-05,partner_7,purchase,148.83,1
2024-06-05,partner_8,subscription,976.4,1
2024-06-06,partner_14,purchase,130.6,1
2024-06-06,partner_19,subscription,86.01,1
2024-06-06,partner_33,subscription,166.14,1
2024-06-06,partner_34,purchase,39.96,1
2024-06-06,partner_37,purchase,90.38,1
2024-06-06,partner_4,refund,191.75,1
2024-06-06,partner_40,subscription,836.52,1
2024-06-06,partner_43,purchase,78.52,1
2024-06-06,partner_44,subscription,161.13,1
2024-06-06,partner_45,purchase,56.44,1
2024-06-06,partner_46,subscription,140.95,1
2024-06-06,partner_47,refund,58.98,1
2024-06-06,partner_6,refund,74.02,1
2024-06-07,partner_1,purchase,62.19,1
2024-06-07,partner_18,subscription,45.08,1
2024-06-07,partner_19,subscription,17.25,1
2024-06-07,partner_2,purchase,44.02,1
2024-06-07,partner_26,subscription,80.97,1
2024-06-07,partner_30,purchase,195.94,1
2024-06-07,partner_32,subscription,195.24,1
2024-06-07,partner_33,subscription,42.26,1
2024-06-07,partner_34,subscription,175.37,1
2024-06-07,partner_36,purchase,102.23,1
2024-06-07,partner_38,subscription,28.86,1
2024-06-07,partner_43,purchase,140.78,1
2024-06-07,partner_47,purchase,72.18,1
2024-06-07,partner_47,subscription,28.98,1
2024-06-07,partner_48,purchase,51.72,1
2024-06-07,partner_48,refund,37.91,1
2024-06-07,partner_9,purchase,103.64,1
2024-06-07,partner_9,refund,86.78,1
2024-06-08,partner_14,subscription,137.77,1
2024-06-08,partner_26,subscription,28.7,1
2024-06-08,partner_28,purchase,131.56,1
2024-06-08,partner_33,purchase,148.91,1
2024-06-08,partner_35,purchase,139.93,1
2024-06-08,partner_38,subscription,95.24,1
2024-06-08,partner_50,purchase,146.5,1
2024-06-09,partner_19,purchase,54.7,1
2024-06-09,partner_22,refund,39.92,1
2024-06-09,partner_23,purchase,44.84,1
2024-06-09,partner_24,subscription,33.04,1
2024-06-09,partner_45,refund,17.94,1
2024-06-09,partner_46,refund,164.9,1
2024-06-09,partner_5,purchase,120.91,1
2024-06-09,partner_6,refund,60.27,1
2024-06-09,partner_8,subscription,12.86,1
2024-06-09,partner_9,refund,111.37,1
2024-06-10,partner_10,refund,82.9,2
2024-06-10,partner_22,refund,703.96,1
2024-06-10,partner_28,refund,39.0,1
2024-06-10,partner_30,refund,73.54,1
2024-06-10,partner_32,purchase,79.72,1
2024-06-10,partner_32,subscription,139.59,1
2024-06-10,partner_40,subscription,93.87,1
2024-06-10,partner_6,refund,60.73,1
2024-06-11,partner_14,purchase,131.56,1
2024-06-11,partner_14,refund,915.7,1
2024-06-11,partner_22,purchase,35.09,1
2024-06-11,partner_27,refund,78.35,1
2024-06-11,partner_30,purchase,38.38,1
2024-06-11,partner_32,subscription,46.83,1
2024-06-11,partner_43,refund,128.83,1
2024-06-11,partner_47,purchase,22.26,1
2024-06-11,partner_48,purchase,111.96,1
2024-06-11,partner_50,purchase,71.12,1
2024-06-11,partner_6,purchase,283.40000000000003,2
2024-06-12,partner_15,subscription,179.66,1
2024-06-12,partner_19,refund,62.73,1
2024-06-12,partner_21,purchase,109.26,1
2024-06-12,partner_21,subscription,166.28,1
2024-06-12,partner_23,refund,94.51,1
2024-06-12,partner_24,subscription,195.03,1
2024-06-12,partner_26,purchase,14.78,1
2024-06-12,partner_28,purchase,184.89,1
2024-06-12,partner_29,subscription,140.74,1
2024-06-12,partner_3,purchase,120.53,1
2024-06-12,partner_33,subscription,98.96,1
2024-06-12,partner_38,subscription,161.24,1
2024-06-12,partner_39,refund,21.05,1
2024-06-12,partner_41,purchase,45.76,1
2024-06-12,partner_41,refund,77.02,2
2024-06-12,partner_47,subscription,28.98,1
2024-06-12,partner_5,purchase,950.72,1
2024-06-12,partner_8,refund,185.06,1
2024-06-13,partner_1,subscription,146.63,1
2024-06-13,partner_2,purchase,45.51,1
2024-06-13,partner_24,purchase,90.16,1
2024-06-13,partner_25,subscription,93.23,1
2024-06-13,partner_26,purchase,136.32,1
2024-06-13,partner_3,subscription,11.65,1
2024-06-13,partner_39,refund,117.61,1
2024-06-13,partner_45,subscription,22.69,1
2024-06-13,partner_48,refund,12.62,1
2024-06-14,partner_1,refund,197.93,1
2024-06-14,partner_11,purchase,43.87,1
2024-06-14,partner_14,refund,14.12,1
2024-06-14,partner_17,purchase,44.54,1
2024-06-14,partner_23,purchase,44.84,1
2024-06-14,partner_23,subscription,27.04,1
2024-06-14,partner_25,purchase,26.19,1
2024-06-14,partner_26,subscription,73.92,1
2024-06-14,partner_29,refund,23.57,1
2024-06-14,partner_36,subscription,193.12,1
2024-06-14,partner_37,refund,152.82,1
2024-06-14,partner_38,refund,59.19,1
2024-06-14,partner_39,purchase,33.92,1
2024-06-14,partner_40,refund,19.2,1
2024-06-14,partner_45,refund,17.94,1
2024-06-14,partner_48,purchase,51.72,1
2024-06-14,partner_50,subscription,726.64,1
2024-06-15,partner_13,subscription,85.86,1
2024-06-15,partner_14,refund,72.46,1
2024-06-15,partner_17,purchase,181.53,1
2024-06-15,partner_25,subscription,189.98,1
2024-06-15,partner_28,purchase,198.26,1
2024-06-15,partner_36,refund,119.51,1
2024-06-15,partner_37,refund,196.13,1
2024-06-16,partner_16,refund,65.79,1
2024-06-16,partner_23,refund,143.95,1
2024-06-16,partner_28,refund,160.95,1
2024-06-16,partner_29,purchase,29.05,1
2024-06-16,partner_31,refund,115.67,1
2024-06-16,partner_32,refund,136.52,1
2024-06-16,partner_33,purchase,161.09,1
2024-06-16,partner_36,purchase,128.88,1
2024-06-16,partner_36,refund,119.51,1
2024-06-16,partner_37,subscription,44.21,1
2024-06-16,partner_41,purchase,117.36,1
2024-06-16,partner_43,subscription,156.45,1
2024-06-16,partner_8,refund,657.89,1
2024-06-17,partner_10,subscription,24.93,1
2024-06-17,partner_11,purchase,43.87,1
2024-06-17,partner_13,subscription,85.86,1
2024-06-17,partner_18,refund,43.06,1
2024-06-17,partner_19,refund,111.75,1
2024-06-17,partner_20,refund,34.72,1
2024-06-17,partner_21,purchase,52.95,1
2024-06-17,partner_23,purchase,179.0,1
2024-06-17,partner_24,purchase,45.24,1
2024-06-17,partner_28,refund,111.87,1
2024-06-17,partner_35,subscription,282.23,2
2024-06-17,partner_41,refund,104.73,1
2024-06-17,partner_45,refund,836.1,1
2024-06-17,partner_5,purchase,142.99,2
2024-06-18,partner_10,subscription,27.73,1
2024-06-18,partner_11,purchase,74.72,1
2024-06-18,partner_16,refund,48.55,1
2024-06-18,partner_21,refund,59.55,1
2024-06-18,partner_25,purchase,80.45,1
2024-06-18,partner_26,refund,164.97,1
2024-06-18,partner_28,refund,123.59,1
2024-06-18,partner_35,refund,21.47,1
2024-06-18,partner_43,refund,44.2,1
2024-06-18,partner_50,purchase,71.12,1
2024-06-18,partner_7,purchase,74.1,1
2024-06-18,partner_8,subscription,172.43,2
2024-06-19,partner_14,purchase,70.73,1
2024-06-19,partner_2,purchase,22.89,1
2024-06-19,partner_20,refund,196.74,1
2024-06-19,partner_23,refund,38.91,1
2024-06-19,partner_25,purchase,90.68,1
2024-06-19,partner_36,purchase,103.76,1
2024-06-19,partner_38,subscription,149.94,1
2024-06-19,partner_40,purchase,713.37,1
2024-06-19,partner_42,refund,184.85,1
2024-06-19,partner_6,purchase,53.1,1
2024-06-20,partner_14,purchase,130.6,1
2024-06-20,partner_17,purchase,569.34,1
2024-06-20,partner_17,refund,862.36,1
2024-06-20,partner_18,refund,449.69,3
2024-06-20,partner_23,refund,41.84,1
2024-06-20,partner_24,purchase,186.77,1
2024-06-20,partner_25,purchase,26.19,1
2024-06-20,partner_31,purchase,10.13,1
2024-06-20,partner_34,refund,156.89,1
2024-06-20,partner_35,subscription,119.09,1
2024-06-20,partner_37,refund,170.32,1
2024-06-20,partner_38,purchase,69.97,1
2024-06-20,partner_39,subscription,708.6,1
2024-06-20,partner_43,purchase,140.78,1
2024-06-20,partner_5,purchase,114.15,1
2024-06-20,partner_8,subscription,44.91,1
2024-06-21,partner_12,subscription,903.88,1
2024-06-21,partner_19,refund,28.78,1
2024-06-21,partner_23,refund,116.17,1
2024-06-21,partner_26,purchase,32.52,1
2024-06-21,partner_34,subscription,40.73,1
2024-06-21,partner_37,refund,169.81,1
2024-06-21,partner_39,purchase,161.34,1
2024-06-21,partner_39,refund,191.46,1
2024-06-21,partner_40,refund,19.2,1
2024-06-21,partner_44,purchase,170.45,1
2024-06-21,partner_45,purchase,109.87,1
2024-06-21,partner_6,subscription,842.75,1
2024-06-22,partner_16,refund,829.87,1
2024-06-22,partner_16,subscription,142.44,1
2024-06-22,partner_19,purchase,59.15,1
2024-06-22,partner_2,purchase,48.18,1
2024-06-22,partner_2,subscription,135.73,1
2024-06-22,partner_22,purchase,84.96,1
2024-06-22,partner_3,purchase,105.27,1
2024-06-22,partner_30,purchase,38.38,1
2024-06-22,partner_42,purchase,60.78,1
2024-06-22,partner_45,purchase,31.87,1
2024-06-22,partner_46,purchase,129.93,1
2024-06-22,partner_49,refund,190.3,1
2024-06-23,partner_1,purchase,94.74,1
2024-06-23,partner_14,subscription,46.32,1
2024-06-23,partner_16,subscription,79.16,1
2024-06-23,partner_19,purchase,554.69,1
2024-06-23,partner_19,refund,42.99,1
2024-06-23,partner_2,purchase,32.93,1
2024-06-23,partner_21,refund,32.2,1
2024-06-23,partner_24,subscription,58.62,1
2024-06-23,partner_30,subscription,199.08,1
2024-06-23,partner_32,purchase,181.63,1
2024-06-23,partner_35,subscription,10.48,1
2024-06-23,partner_37,purchase,169.61,1
2024-06-23,partner_47,subscription,154.53,1
2024-06-23,partner_48,refund,37.91,1
2024-06-23,partner_49,purchase,970.53,1
2024-06-23,partner_7,purchase,148.83,1
2024-06-24,partner_11,subscription,264.1,2
2024-06-24,partner_12,refund,135.43,1
2024-06-24,partner_19,refund,111.75,1
2024-06-24,partner_20,purchase,68.71,1
2024-06-24,partner_22,subscription,17.14,1
2024-06-24,partner_27,purchase,185.56,1
2024-06-24,partner_30,refund,114.45,1
2024-06-24,partner_32,refund,136.52,1
2024-06-24,partner_38,subscription,36.29,1
2024-06-24,partner_47,refund,171.14,1
2024-06-24,partner_48,refund,37.91,1
2024-06-24,partner_48,subscription,503.07,1
2024-06-24,partner_5,purchase,22.08,1
2024-06-24,partner_7,subscription,159.48,1
2024-06-25,partner_1,purchase,48.77,1
2024-06-25,partner_15,purchase,79.46,1
2024-06-25,partner_17,refund,151.07,1
2024-06-25,partner_20,refund,31.16,1
2024-06-25,partner_20,subscription,866.43,1
2024-06-25,partner_26,purchase,14.78,1
2024-06-25,partner_28,refund,160.95,1
2024-06-25,partner_29,subscription,85.28,1
2024-06-25,partner_32,subscription,931.8,1
2024-06-25,partner_35,refund,20.15,1
2024-06-25,partner_37,purchase,185.6,1
2024-06-25,partner_40,refund,24.08,1
2024-06-25,partner_40,subscription,93.87,1
2024-06-25,partner_5,purchase,22.08,1
2024-06-25,partner_5,refund,85.61,1
2024-06-25,partner_50,purchase,112.03,1
2024-06-25,partner_6,subscription,66.58,1
2024-06-25,partner_9,subscription,70.59,1
2024-06-26,partner_11,purchase,53.02,1
2024-06-26,partner_14,refund,613.92,1
2024-06-26,partner_15,refund,101.56,1
2024-06-26,partner_2,subscription,73.01,1
2024-06-26,partner_21,purchase,52.95,1
2024-06-26,partner_25,subscription,68.54,1
2024-06-26,partner_26,subscription,80.97,1
2024-06-26,partner_37,refund,47.21,1
2024-06-26,partner_40,purchase,529.3,1
2024-06-26,partner_41,purchase,90.43,1
2024-06-26,partner_43,purchase,78.52,1
2024-06-26,partner_44,refund,179.78,1
2024-06-26,partner_46,subscription,674.49,1
2024-06-26,partner_9,purchase,180.69,1
2024-06-27,partner_13,refund,606.62,1
2024-06-27,partner_21,refund,36.12,1
2024-06-27,partner_26,subscription,967.73,2
2024-06-27,partner_29,subscription,29.47,1
2024-06-27,partner_3,purchase,120.53,1
2024-06-27,partner_33,subscription,42.26,1
2024-06-27,partner_35,purchase,116.93,1
2024-06-27,partner_4,refund,26.86,1
2024-06-27,partner_4,subscription,92.01,1
2024-06-27,partner_44,subscription,113.96,1
2024-06-27,partner_49,subscription,106.36,1
2024-06-27,partner_9,purchase,103.64,1
2024-06-28,partner_12,refund,117.77,1
2024-06-28,partner_15,refund,551.32,1
2024-06-28,partner_30,refund,897.56,1
2024-06-28,partner_31,refund,851.02,1
2024-06-28,partner_34,refund,98.66,1
2024-06-28,partner_35,refund,46.0,1
2024-06-28,partner_35,subscription,145.43,1
2024-06-28,partner_37,subscription,122.32,1
2024-06-28,partner_38,subscription,36.29,1
2024-06-28,partner_43,purchase,78.52,1
2024-06-28,partner_46,purchase,107.83,1
2024-06-28,partner_47,refund,58.98,1
2024-06-28,partner_49,subscription,35.71,1
2024-06-29,partner_11,purchase,182.01,1
2024-06-29,partner_14,refund,14.12,1
2024-06-29,partner_14,subscription,46.32,1
2024-06-29,partner_21,subscription,124.25999999999999,2
2024-06-29,partner_22,subscription,150.9,1
2024-06-29,partner_24,purchase,141.01,1
2024-06-29,partner_25,subscription,93.23,1
2024-06-29,partner_29,subscription,29.47,1
2024-06-29,partner_31,refund,108.99,1
2024-06-29,partner_32,refund,47.17,1
2024-06-29,partner_35,purchase,197.31,1
2024-06-29,partner_37,refund,109.6,1
2024-06-29,partner_39,refund,41.52,1
2024-06-29,partner_43,purchase,114.45,1
2024-06-29,partner_43,subscription,78.17,1
2024-06-29,partner_45,subscription,40.92,1
2024-06-29,partner_46,purchase,199.68,1
2024-06-29,partner_46,subscription,128.59,1
2024-06-29,partner_49,purchase,760.0,1
2024-06-29,partner_7,subscription,182.25,1
2024-06-30,partner_1,subscription,146.63,1
2024-06-30,partner_15,purchase,147.85,1
2024-06-30,partner_17,refund,171.89,1
2024-06-30,partner_22,refund,185.13,1
2024-06-30,partner_25,refund,198.15,1
2024-06-30,partner_27,purchase,185.56,1
2024-06-30,partner_34,refund,48.41,1
2024-06-30,partner_36,subscription,193.12,1
2024-06-30,partner_41,purchase,45.76,1
2024-06-30,partner_45,subscription,22.69,1
2024-06-30,partner_46,refund,166.0,1
2024-06-30,partner_49,subscription,37.8,1
2024-06-30,partner_50,purchase,176.84,1
2024-06-30,partner_8,refund,185.06,1
2024-07-01,partner_14,subscription,294.11,2
2024-07-01,partner_15,refund,551.32,1
2024-07-01,partner_19,refund,42.99,1
2024-07-01,partner_21,refund,59.55,1
2024-07-01,partner_23,refund,48.28,1
2024-07-01,partner_26,refund,106.44,1
2024-07-01,partner_29,purchase,160.16,1
2024-07-01,partner_30,refund,38.66,1
2024-07-01,partner_31,purchase,10.13,1
2024-07-01,partner_40,purchase,713.37,1
2024-07-01,partner_47,purchase,195.98,1
2024-07-01,partner_8,subscription,44.91,1
2024-07-02,partner_1,purchase,62.19,1
2024-07-02,partner_11,refund,49.77,1
2024-07-02,partner_15,subscription,516.96,1
2024-07-02,partner_20,purchase,31.59,1
2024-07-02,partner_21,subscription,34.12,1
2024-07-02,partner_22,purchase,159.07,1
2024-07-02,partner_22,refund,43.15,1
2024-07-02,partner_23,refund,116.17,1
2024-07-02,partner_26,refund,135.95,1
2024-07-02,partner_38,subscription,28.86,1
2024-07-02,partner_4,purchase,101.35,1
2024-07-02,partner_41,subscription,117.65,1
2024-07-02,partner_45,refund,188.39,1
2024-07-02,partner_5,refund,108.47,1
2024-07-02,partner_50,refund,141.04,1
2024-07-02,partner_7,subscription,109.15,1
2024-07-03,partner_11,purchase,53.75,1
2024-07-03,partner_17,purchase,44.54,1
2024-07-03,partner_18,subscription,43.43,1
2024-07-03,partner_21,subscription,36.13,1
2024-07-03,partner_22,refund,43.15,1
2024-07-03,partner_24,subscription,153.35,1
2024-07-03,partner_34,subscription,40.73,1
2024-07-03,partner_37,refund,176.7,1
2024-07-03,partner_39,purchase,59.85,1
2024-07-03,partner_41,purchase,173.57,1
2024-07-03,partner_42,subscription,639.2,1
2024-07-03,partner_44,subscription,168.16,1
2024-07-03,partner_5,purchase,10.26,1
2024-07-03,partner_50,purchase,102.81,1
2024-07-03,partner_50,subscription,183.13,1
2024-07-03,partner_7,subscription,109.15,1
2024-07-03,partner_8,purchase,83.69,1
2024-07-04,partner_10,subscription,75.36,1
2024-07-04,partner_11,refund,61.38,1
2024-07-04,partner_13,refund,147.93,1
2024-07-04,partner_16,subscription,79.16,1
2024-07-04,partner_19,subscription,39.53,1
2024-07-04,partner_26,purchase,172.66,1
2024-07-04,partner_27,refund,139.77,1
2024-07-04,partner_35,purchase,190.2,1
2024-07-04,partner_36,subscription,193.12,1
2024-07-04,partner_40,subscription,308.87,2
2024-07-04,partner_46,refund,541.6,2
2024-07-04,partner_46,subscription,102.21000000000001,2
2024-07-04,partner_6,purchase,20.59,1
2024-07-04,partner_6,refund,112.28,2
2024-07-05,partner_14,purchase,168.68,1
2024-07-05,partner_39,refund,186.25,1
2024-07-05,partner_41,purchase,117.36,1
2024-07-05,partner_46,purchase,157.13,1
2024-07-05,partner_5,purchase,22.08,1
2024-07-05,partner_9,refund,139.92,1
2024-07-06,partner_13,purchase,27.59,1
2024-07-06,partner_17,subscription,176.25,1
2024-07-06,partner_18,purchase,16.14,1
2024-07-06,partner_23,refund,41.84,1
2024-07-06,partner_28,purchase,23.74,1
2024-07-06,partner_28,subscription,23.07,1
2024-07-07,partner_12,refund,38.36,1
2024-07-07,partner_21,subscription,34.12,1
2024-07-07,partner_3,purchase,105.27,1
2024-07-07,partner_3,refund,14.23,1
2024-07-07,partner_37,purchase,185.6,1
2024-07-07,partner_37,refund,169.81,1
2024-07-07,partner_39,refund,41.52,1
2024-07-07,partner_41,purchase,136.98,1
2024-07-07,partner_47,purchase,22.26,1
2024-07-07,partner_47,subscription,542.81,1
2024-07-07,partner_8,subscription,149.28,1
2024-07-08,partner_10,subscription,60.92,1
2024-07-08,partner_12,purchase,53.9,1
